new_filename,source_filename,original_path,compressed_path,media_type,capture_datetime_if_reliable,estimated_datetime,gps_lat,gps_lon,period,confidence,ordering_basis,relative_path,manual_filename_hint
D_044.jpg,IMG_8591.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_8591.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8591.jpg,image,2026-04-12T12:51:55,,34.677075,135.506395,D,high,embedded EXIF capture date; GPS present,D/D_044.jpg,
D_045.m4v,IMG_8611.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8611.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8611.m4v,video,2026-04-12T14:36:57,,34.6845,135.8274,D,high,embedded QuickTime creation date; GPS present,D/D_045.m4v,
D_046.m4v,IMG_8614.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8614.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8614.m4v,video,2026-04-12T15:03:56,,34.6857,135.8399,D,high,embedded QuickTime creation date; GPS present,D/D_046.m4v,
D_047.jpg,IMG_8633.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_8633.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8633.jpg,image,2026-04-12T15:59:24,,34.689095,135.844147,D,high,embedded EXIF capture date; GPS present,D/D_047.jpg,
D_048.m4v,IMG_2257.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2257.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2257.m4v,video,2026-04-12T16:12:08,,34.6892,135.8441,D,high,embedded QuickTime creation date; GPS present,D/D_048.m4v,
D_049.m4v,IMG_8655.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8655.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8655.m4v,video,2026-04-12T16:26:55,,34.6898,135.8429,D,high,embedded QuickTime creation date; GPS present,D/D_049.m4v,
D_050.m4v,IMG_2315.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2315.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2315.m4v,video,2026-04-13T18:45:14,,34.6879,135.5254,D,high,embedded QuickTime creation date; GPS present,D/D_050.m4v,
D_051.jpg,IMG_2327_JPG.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2327.JPG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/fix/IMG_2327_JPG.jpg,image,2026-04-14T16:27:48,,35.13155,129.053406,D,high,embedded EXIF capture date; GPS present,D/D_051.jpg,
D_052.m4v,IMG_2335.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2335.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2335.m4v,video,2026-04-14T21:58:40,,35.1543,129.1285,D,high,embedded QuickTime creation date; GPS present,D/D_052.m4v,
D_053.jpg,IMG_2336.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2336.JPG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2336.jpg,image,2026-04-15T09:28:56,,35.124028,129.0466,D,high,embedded EXIF capture date; GPS present,D/D_053.jpg,
D_054.jpg,IMG_2367.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2367.JPG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2367.jpg,image,2026-04-15T16:22:22,,37.518306,126.908578,D,high,embedded EXIF capture date; GPS present,D/D_054.jpg,
D_055.m4v,H4DVFAL4_20260415170137.m4v,/Users/Daniel/Downloads/Foto di iCloud/H4DVFAL4_20260415170137.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/H4DVFAL4_20260415170137.m4v,video,,2026-04-15T17:01:37,,,D,medium,filename timestamp (mvhd differs),D/D_055.m4v,
D_056.m4v,IMG_2398.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2398.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2398.m4v,video,2026-04-15T18:57:05,,37.555,126.8945,D,high,embedded QuickTime creation date; GPS present,D/D_056.m4v,
D_057.jpg,IMG_2427.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2427.JPG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2427.jpg,image,2026-04-15T22:52:12,,37.551278,126.921608,D,high,embedded EXIF capture date; GPS present,D/D_057.jpg,
D_058.jpg,IMG_2520.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2520.JPG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2520.jpg,image,2026-04-16T14:43:15,,37.579097,126.979033,D,high,embedded EXIF capture date; GPS present,D/D_058.jpg,
D_059.m4v,IMG_2659.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2659.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2659.m4v,video,2026-04-18T19:59:23,,35.1579,129.0828,D,high,embedded QuickTime creation date; GPS present,D/D_059.m4v,
D_060.m4v,8AA79EDB-8A2F-4CD1-AB86-4957C59B9DA5.m4v,/Users/Daniel/Downloads/Foto di iCloud/8AA79EDB-8A2F-4CD1-AB86-4957C59B9DA5.mov,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/8AA79EDB-8A2F-4CD1-AB86-4957C59B9DA5.m4v,video,,2026-04-19T14:34:17,,,D,medium,"container creation time (UTC->Europe/Rome); approximate, no GPS",D/D_060.m4v,
D_061.m4v,IMG_2720.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2720.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2720.m4v,video,2026-04-19T21:43:51,,35.7856,129.3083,D,high,embedded QuickTime creation date; GPS present,D/D_061.m4v,
D_062.jpg,IMG_9912.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_9912.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_9912.jpg,image,2026-04-20T18:19:51,,35.1316,129.053558,D,high,embedded EXIF capture date; GPS present,D/D_062.jpg,
D_063.m4v,video 2.m4v,/Users/Daniel/Downloads/Foto di iCloud/video 2.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/video 2.m4v,video,,2026-04-21T00:00:44,,,D,medium,"container creation time (UTC->Europe/Rome); approximate, no GPS",D/D_063.m4v,
E_001.jpg,IMG_0113.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_0113.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_0113.jpg,image,2026-04-24T18:07:57,,,,E,high,embedded EXIF capture date,E/E_001.jpg,
E_002.jpg,IMG_0975.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_0975.JPEG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_0975.jpg,image,2026-04-25T18:45:28,,,,E,high,embedded EXIF capture date,E/E_002.jpg,
E_003.jpg,IMG_1169.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_1169.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_1169.jpg,image,2026-04-30T21:38:20,,,,E,medium,embedded EXIF capture date,E/E_003.jpg,
E_004.jpg,IMG_1299.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_1299.JPEG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_1299.jpg,image,2026-05-03T16:48:01,,,,E,high,embedded EXIF capture date,E/E_004.jpg,
E_005.jpg,IMG_1304.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_1304.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_1304.jpg,image,2026-05-03T17:34:16,,,,E,high,embedded EXIF capture date,E/E_005.jpg,
E_006.jpg,IMG_1343.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_1343.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_1343.jpg,image,2026-05-05T17:14:03,,,,E,high,embedded EXIF capture date,E/E_006.jpg,
E_007.jpg,IMG_1386.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_1386.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_1386.jpg,image,2026-05-06T19:12:38,,,,E,high,embedded EXIF capture date,E/E_007.jpg,
E_008.jpg,IMG_1394.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_1394.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_1394.jpg,image,2026-05-06T22:41:15,,,,E,high,embedded EXIF capture date,E/E_008.jpg,
E_009.jpg,IMG_1430.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_1430.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_1430.jpg,image,2026-05-08T16:39:38,,,,E,high,embedded EXIF capture date,E/E_009.jpg,
E_010.jpg,IMG_1517.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_1517.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_1517.jpg,image,2026-05-10T19:16:51,,,,E,high,embedded EXIF capture date,E/E_010.jpg,
E_011.jpg,IMG_2110.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2110.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2110.jpg,image,2026-05-26T19:17:06,,,,E,high,embedded EXIF capture date,E/E_011.jpg,
E_012.jpg,IMG_2327_HEIC.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2327.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/fix/IMG_2327_HEIC.jpg,image,2026-05-31T22:57:02,,45.449375,9.184267,E,high,embedded EXIF capture date; GPS present,E/E_012.jpg,
E_013.jpg,IMG_2408.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2408.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2408.jpg,image,2026-06-02T16:35:55,,,,E,high,embedded EXIF capture date,E/E_013.jpg,
E_014.jpg,IMG_2409.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2409.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2409.jpg,image,2026-06-02T16:36:35,,,,E,high,embedded EXIF capture date,E/E_014.jpg,
E_015.jpg,IMG_2609.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2609.JPEG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2609.jpg,image,2026-06-09T17:31:35,,,,E,high,embedded EXIF capture date,E/E_015.jpg,
E_016.jpg,IMG_2743.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2743.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2743.jpg,image,2026-06-12T04:15:39,,,,E,high,embedded EXIF capture date,E/E_016.jpg,
E_017.jpg,IMG_2812.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2812.JPEG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2812.jpg,image,2026-06-13T12:13:16,,,,E,high,embedded EXIF capture date,E/E_017.jpg,
E_018.jpg,IMG_2975.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2975.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2975.jpg,image,2026-06-17T00:03:58,,,,E,high,embedded EXIF capture date,E/E_018.jpg,
E_019.jpg,IMG_3245.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_3245.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_3245.jpg,image,2026-06-24T16:15:19,,,,E,high,embedded EXIF capture date,E/E_019.jpg,
E_020.jpg,IMG_3320.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_3320.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_3320.jpg,image,2026-06-27T10:26:53,,,,E,high,embedded EXIF capture date,E/E_020.jpg,
E_021.jpg,IMG_3435.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_3435.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_3435.jpg,image,2026-06-28T16:39:06,,,,E,high,embedded EXIF capture date,E/E_021.jpg,
E_022.jpg,IMG_3644.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_3644.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_3644.jpg,image,2026-07-03T20:24:33,,,,E,high,embedded EXIF capture date,E/E_022.jpg,
E_023.jpg,1a8cd039-5060-46a5-97df-270eec296180.jpg,/Users/Daniel/Downloads/Foto di iCloud/1a8cd039-5060-46a5-97df-270eec296180.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/1a8cd039-5060-46a5-97df-270eec296180.jpg,image,,,,,E,user-assigned,user-provided filename hint: VA_IN_E.jpg,E/E_023.jpg,VA_IN_E.jpg
E_024.jpg,15904e83-dbe3-4359-9046-cb66ea93c5ad.jpg,/Users/Daniel/Downloads/Foto di iCloud/15904e83-dbe3-4359-9046-cb66ea93c5ad.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/15904e83-dbe3-4359-9046-cb66ea93c5ad.jpg,image,,,,,E,user-assigned,user-provided filename hint: VA_IN_E_2.jpg,E/E_024.jpg,VA_IN_E_2.jpg
E_025.jpg,1730eaf5-a0bf-46b0-86c9-ec1ba3e9f162.jpg,/Users/Daniel/Downloads/Foto di iCloud/1730eaf5-a0bf-46b0-86c9-ec1ba3e9f162.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/1730eaf5-a0bf-46b0-86c9-ec1ba3e9f162.jpg,image,,,,,E,user-assigned,user-provided filename hint: VA_IN_E_3.jpg,E/E_025.jpg,VA_IN_E_3.jpg
E_026.jpg,73c3d486-26e8-45ec-8368-d1fdb1d68513.jpg,/Users/Daniel/Downloads/Foto di iCloud/73c3d486-26e8-45ec-8368-d1fdb1d68513.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/73c3d486-26e8-45ec-8368-d1fdb1d68513.jpg,image,,,,,E,user-assigned,user-provided filename hint: VA_IN_E_4.jpg,E/E_026.jpg,VA_IN_E_4.jpg
F_001.jpg,IMG_3912.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_3912.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_3912.jpg,image,,2026-07-07T10:33:19,,,F,low,inferred: nearest IMG_3913 (IMG number proximity to dated media); no embedded date/GPS,F/F_001.jpg,
F_002.m4v,IMG_3913.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_3913.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_3913.m4v,video,2026-07-07T10:33:19,,45.4573,10.3203,F,high,embedded QuickTime creation date; GPS present,F/F_002.m4v,
F_003.m4v,IMG_3978.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_3978.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_3978.m4v,video,2026-07-08T11:34:25,,43.772,11.2579,F,high,embedded QuickTime creation date; GPS present,F/F_003.m4v,
F_004.m4v,IMG_4003.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4003.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4003.m4v,video,2026-07-08T14:10:53,,43.7706,11.2554,F,high,embedded QuickTime creation date; GPS present,F/F_004.m4v,
F_005.jpg,IMG_4010.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_4010.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4010.jpg,image,,2026-07-08T14:10:53,,,F,low,inferred: bracketed by IMG_4003/IMG_4066 (IMG number proximity to dated media); no embedded date/GPS,F/F_005.jpg,
F_006.m4v,IMG_4066.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4066.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4066.m4v,video,2026-07-09T13:15:17,,43.768,11.2546,F,high,embedded QuickTime creation date; GPS present,F/F_006.m4v,
F_007.m4v,IMG_4113.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4113.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4113.m4v,video,2026-07-09T14:33:44,,43.768,11.2563,F,high,embedded QuickTime creation date; GPS present,F/F_007.m4v,
F_008.m4v,IMG_4114.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4114.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4114.m4v,video,2026-07-09T14:46:52,,43.7691,11.2557,F,high,embedded QuickTime creation date; GPS present,F/F_008.m4v,
F_009.jpg,IMG_4157.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_4157.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4157.jpg,image,,2026-07-10T17:33:03,,,F,low,inferred: bracketed by IMG_4114/IMG_4169 (IMG number proximity to dated media); no embedded date/GPS,F/F_009.jpg,
F_010.m4v,IMG_4169.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4169.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4169.m4v,video,2026-07-10T17:33:03,,43.0986,11.5234,F,medium,embedded QuickTime creation date; GPS present,F/F_010.m4v,
F_011.m4v,IMG_4192.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4192.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4192.m4v,video,2026-07-10T23:55:50,,43.0767,11.6788,F,medium,embedded QuickTime creation date; GPS present,F/F_011.m4v,
F_012.m4v,IMG_4193.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4193.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4193.m4v,video,2026-07-10T23:56:30,,43.0766,11.6797,F,medium,embedded QuickTime creation date; GPS present,F/F_012.m4v,
F_013.jpg,IMG_4310.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_4310.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4310.jpg,image,2026-07-11T10:45:19,,43.076817,11.67842,F,medium,embedded EXIF capture date; GPS present,F/F_013.jpg,
F_014.m4v,IMG_4490.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4490.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4490.m4v,video,2026-07-11T14:44:10,,43.081,11.7121,F,medium,embedded QuickTime creation date; GPS present,F/F_014.m4v,
F_015.jpg,IMG_4507.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_4507.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4507.jpg,image,2026-07-11T16:06:52,,43.202912,12.074789,F,medium,embedded EXIF capture date; GPS present,F/F_015.jpg,
F_016.m4v,IMG_4524.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4524.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4524.m4v,video,2026-07-11T18:40:51,,42.898,12.7425,F,medium,embedded QuickTime creation date; GPS present,F/F_016.m4v,
F_017.jpg,IMG_4569.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_4569.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4569.jpg,image,2026-07-11T19:43:45,,42.898013,12.742712,F,medium,embedded EXIF capture date; GPS present,F/F_017.jpg,
F_018.m4v,IMG_4600.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4600.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4600.m4v,video,2026-07-11T20:19:14,,42.8981,12.7428,F,medium,embedded QuickTime creation date; GPS present,F/F_018.m4v,
F_019.m4v,IMG_4641.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4641.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4641.m4v,video,2026-07-11T21:48:24,,42.8981,12.7434,F,medium,embedded QuickTime creation date; GPS present,F/F_019.m4v,
F_020.m4v,IMG_4642.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4642.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4642.m4v,video,2026-07-11T21:56:01,,42.8981,12.7428,F,medium,embedded QuickTime creation date; GPS present,F/F_020.m4v,
F_021.m4v,IMG_4676.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4676.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4676.m4v,video,2026-07-12T10:07:52,,42.5469,12.5213,F,medium,embedded QuickTime creation date; GPS present,F/F_021.m4v,
F_022.m4v,IMG_4677.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4677.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4677.m4v,video,2026-07-12T10:30:28,,42.3241,12.486,F,medium,embedded QuickTime creation date; GPS present,F/F_022.m4v,
F_023.m4v,IMG_4678.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_4678.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4678.m4v,video,2026-07-12T12:12:21,,41.2477,14.0922,F,medium,embedded QuickTime creation date; GPS present,F/F_023.m4v,
F_024.jpg,IMG_4755.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_4755.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_4755.jpg,image,2026-07-13T14:30:13,,,,F,high,embedded EXIF capture date,F/F_024.jpg,
F_025.jpg,IMG_4788.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_4788.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_4788.jpg,image,,2026-07-13T16:43:18,,,F,low,inferred: bracketed by IMG_4755/IMG_4809 (IMG number proximity to dated media); no embedded date/GPS,F/F_025.jpg,
F_026.jpg,IMG_4809.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_4809.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_4809.jpg,image,2026-07-13T16:43:18,,,,F,high,embedded EXIF capture date,F/F_026.jpg,
F_027.jpg,IMG_4825.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_4825.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_4825.jpg,image,2026-07-13T16:50:33,,,,F,high,embedded EXIF capture date,F/F_027.jpg,
F_028.m4v,IMG_4875.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_4875.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_4875.m4v,video,2026-07-13T22:06:04,,40.8406,14.2542,F,high,embedded QuickTime creation date; GPS present,F/F_028.m4v,
F_029.m4v,IMG_4888.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_4888.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_4888.m4v,video,2026-07-13T22:13:55,,40.8406,14.2542,F,high,embedded QuickTime creation date; GPS present,F/F_029.m4v,
F_030.m4v,IMG_4896.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_4896.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_4896.m4v,video,2026-07-14T09:51:42,,40.8258,14.5265,F,high,embedded QuickTime creation date; GPS present,F/F_030.m4v,
F_031.m4v,IMG_4943.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_4943.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_4943.m4v,video,2026-07-14T18:10:28,,40.6182,14.5526,F,high,embedded QuickTime creation date; GPS present,F/F_031.m4v,
F_032.jpg,IMG_5020.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5020.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5020.jpg,image,2026-07-14T20:18:41,,,,F,high,embedded EXIF capture date,F/F_032.jpg,
F_033.m4v,IMG_5069.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5069.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5069.m4v,video,2026-07-14T22:00:06,,40.6167,14.5485,F,high,embedded QuickTime creation date; GPS present,F/F_033.m4v,
F_034.jpg,IMG_4733.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_4733.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4733.jpg,image,,,,,F,user-assigned,user-provided filename hint: AMALFI_COAST.jpg,F/F_034.jpg,AMALFI_COAST.jpg
F_035.m4v,IMG_5145.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5145.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5145.m4v,video,2026-07-15T13:37:12,,41.5477,13.4711,F,high,embedded QuickTime creation date; GPS present,F/F_035.m4v,
F_036.m4v,IMG_5146.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5146.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5146.m4v,video,2026-07-15T13:53:48,,41.701,13.1589,F,high,embedded QuickTime creation date; GPS present,F/F_036.m4v,
F_037.m4v,IMG_5161.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5161.mov,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5161.m4v,video,2026-07-15T19:32:09,,43.6455,10.6222,F,high,embedded QuickTime creation date; GPS present,F/F_037.m4v,
F_038.jpg,IMG_5175.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5175.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5175.jpg,image,2026-07-15T20:27:30,,,,F,high,embedded EXIF capture date,F/F_038.jpg,
F_039.jpg,IMG_5244.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5244.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5244.jpg,image,,2026-07-17T18:08:33,,,F,low,inferred: bracketed by IMG_5175/IMG_5277 (IMG number proximity to dated media); no embedded date/GPS,F/F_039.jpg,
F_040.jpg,IMG_5277.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5277.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5277.jpg,image,2026-07-17T18:08:33,,,,F,high,embedded EXIF capture date,F/F_040.jpg,
F_041.m4v,IMG_5423.m4v,/Users/Daniel/Downloads/Foto di iCloud 2/IMG_5423.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/IMG_5423.m4v,video,2026-07-18T21:34:22,,45.434,12.3385,F,high,embedded QuickTime creation date; GPS present,F/F_041.m4v,
